3103,1,Echte Asylanten haben wir etwa 3000-4000. Der Millionenrest sind Invasoren die das deutsche Pack ersetzen sollen.,,,,,,,,,,,,,,
3105,0,Ob solche brillianten Leute wie Curio und die AFD überhaupt noch eine Chance zum erhalten werden hängt natürlich vom Wahlverhalten der deutschen Heloten ab.,,,,,,,,,,,,,,
3106,0,"Und selbst wenn eine Mehrheit errungen werden könnte, die Basis der „Staats“organisationen ich linksgrünverseucht und wird sich sperren wo es nur geht.",,,,,,,,,,,,,
3107,1,"Man bräuchte also zwei eiserne Besen: Einen für die deutsche Verwaltung, Justiz, Bundeswehr, Polizei etc. und einen zum Auskehren allen Invasionsübels.",,,,,,,,,,,
3108,0,"Wir leben in einer von Merkels verursachten  Welt von Habgierigen und pol.Vollblutidioten im Bundestag ,die zu feige sind ihre Meinung auch nur zu äußern!!! Wenn nicht in Kürze ein vollständiger Wandel in der Politik eintritt,geht Deutschland und Europa unter.",,,,,,,,,,,,
3109,0,"„… es kommen zwangslaeufig ‚terror’isten 8/12-17, 60 (-> 41/28) , Vergewaltiger (mit allah’s Erlaubnis 33/59, 98/6-7) und Drogen-Dealer in das Land, wenn man die Tuer (Grenze) sperrangelweit offen laesst ….“",,,,,,,,,,
3110,0,Asoziales Asyl-System,,,,,,,,,,,,,,
3111,1,"Weil perspektivlose analphabetische Afros, Araps, Afghanis  9.) keine Frauen der eigenen Ethnie zur Verfügung haben  10.) und hormonellen Notstand leiden.",,,,,,,,,,,,
3112,0,"Und weil WDR u. Rheinische Post ihr erklären, daß man die AfD auf keinen Fall wählen darf.",,,,,,,,,,,,,
3113,0,"Katholischer Priester während TV-Gottesdienst vor laufender Kamera niedergestochen!  Die Lückenpresse verschweigt alle Hintergründe zum Täter, also haben wir zu 99,9999% Wahrscheinlichkeit mit einem islamischen Kuffnucken zu tun.",,,,,,,,,,,,
3114,0,"Die Lückenpresse verschweigt alle Hintergründe zum Täter, also haben wir zu 99,9999% Wahrscheinlichkeit mit einem islamischen Kuffnucken zu tun.",,,,,,,,,,,,
3115,1,"Die Musel flüchteten, sprangen ins Gleisbett der U-Bahn und bewarfen sich dort mit Steinen. Hier das Video, unglaublich was für ein kranker Abschaum mittlerweile in Deutschland haust",,,,,,,,,,,,
3116,0,Gestern kam es am Berliner Alexanderplatz zu einer Massenschlägerei von Merkels hochbegabten Clangoldstücken.,,,,,,,,,,,,,,
3117,0,Bei diesem Thema muss ich allerdings den Kopftüchern Recht geben.,,,,,,,,,,,,,,
3118,0,"Deutsche Drecksregierung! . Wohnungen, Häuser und viele Millionen  für illegale Merkel-Asylanten  und Campingplatz oder die Straße für deutsche Rentner..",,,,,,,,,,,,,
3119,0,"Krieg ist kein Asylgrund! Herrje, wie oft denn noch! Es ist egal, ob in Syrien Krieg oder Frieden herrscht.",,,,,,,,,,,,
3120,0,"Sie sagen, dass der Angreifer ein „radikalisierter“ Muslim war, was bedeutet, was? Dass er religiös ist. Dass er fromm ist. Wann werden die Menschen ihre Zunge lösen und offen über diese genozidistische Ideologie sprechen?",,,,,,,,,,,
3121,0,Gute Nachrichten aus Rostock. Der widerliche Moschee Neubau ist auf Eis gelegt,,,,,,,,,,,,,,
3122,1,"Es war für mich vor einigen Jahren eine Wohltat, in einem Freizeitbad zu sein, in dem sich keine Angehörige von Primatenvölkern aufhalten.",,,,,,,,,,,,
3123,0,"Jetzt haben sie alle Hände voll zu tun, um Terroranschläge zu verhindern. Merkel sei Dank!",,,,,,,,,,,,,
3124,1,BAMF-Präsident?  Oder Präsident der Schlafmützen?,,,,,,,,,,,,,,
3125,0,Der neue Vorsitzende der Junge Union befand gestern das CDU gleichgeschaltet ist.  Und Heute hat er sich selbst gleichgeschaltet.,,,,,,,,,,,,,,
3126,1,"Apparatschik Sommer, armes Würstchen mit Spitzengehalt",,,,,,,,,,,,,
3127,0,feiger Hochverraeter,,,,,,,,,,,,,,
3128,0,"Allerdings hat er auch damit recht, ohne eines durchgreifenden Politikwechsels, und den Maßnahmen,die andere Staaten,bezüglich der Alimentierung der ach so armen Schutz suchenden,treffen,Dänemark,Italien, ect., wird sich rein gar nichts ändern,und das getrommel der Regierungsmedien und der Lügenpresse, schiessen doch schon aus allen Rohren,und bis zu den Wahlen,wird es zum Trommelfeuer mutieren!",
3129,1,"Nichts, denn das kriminelle politische Mafia-System wird weiterhin in Berlin, München und Brüssel existieren.",,,,,,,,,,,,
3130,0,Das Merkel-Regime wird wie 44/45 so lange weitermachen bis alles in Trümmern liegt!,,,,,,,,,,,,,,
3131,0,"„Weltoffenheit und Toleranz „, kosten uns den Kopf.",,,,,,,,,,,,,
3132,1,Duisburg und Dortmund freuen sich sicher  riesig über die Zigeuner.,,,,,,,,,,,,,,
3133,0,So sehen Wahrnehmungsstörungen und Realitätsverweigerung aus..,,,,,,,,,,,,,,
3134,1,Bulgarien und Rumänien laden ihre Hunderttausende Zigeuner bei uns ab und wir sollen für sie zahlen und diese Zigeuner zerstören unsere Städte.. Was ekelt mich das an. . Warum zahlen wir diesen Bulgaren und Rumänen  überhaupt Sozialleistungen? Keinen Job oder Kriminell .. ab nach Hause… Ganz einfach,,,,,,,,,,,,,,
3135,0,"Die BRD „Regierung“ wird eher Deutsche verhungern und verrecken lassen, als Asylanten, „Flüchtlingen“ oder ähnlichen Illegalen und Gaunern auch nur einen Cent zu kürzen.",,,,,,,,,,,,
3137,0,Hartz IV ist Merkel-Jizzyia!,,,,,,,,,,,,,,
3138,1,Ach das Hans-Eckhardchen ist aus seinen gut dotierten Träumen aufgewacht. Kann man solche unfähigen Vollpfosten denn nicht persönlich haftbar machen?  Tip(p): Merkt euch die Namen,,,,,,,,,,,,,,
3139,0,"Die linksgrün-pädophile Relotius-Lügenpresse im April 1945,  ähh 2016:",,,,,,,,,,,,,
3141,0,"„Ich will, dass derjenige endlich gefasst wird“, sagt Alex W.. „Ich will dem Täter in die Augen schauen.“  Diesem Al(i)ex glaube ich kein Wort.",,,,,,,,,,,,
3142,0,… warte immer noch auf eine Antwort vom feigen EUGH,,,,,,,,,,,,,,
3143,1,Eine Typen wie Herrn Sommer kann man als echten Volksverbrecher ansehen,,,,,,,,,,,,,,
3144,0,"Ich hatte eigentlich schon bei der Grenzöffnung gedacht und dem Satz „Keine Obergrenze“, dass die Leute das als den Irrsinn erkennen, der es ist.",,,,,,,,,,,,
3145,0,"Das haben uns die Gutmenschen-Faschisten eingebrockt, die die ganze Welt nach Deutschland holen und dann komplett alimentieren.",,,,,,,,,,,,,
3146,0,„Niemandem wird durch Flüchtlinge etwas weggenommen!“ (Gauck/Merkel/die üblichen Lügner),,,,,,,,,,,,,,
3147,1,"Der Steuermichel, der die islamischen Millionenmassen seit 2014/15 und seither ungebrochen ohnehin schon mit seinen Steuern stemmt (denn aus diesen Steuern besteht der Bundeshaushalt, bestreiten die Kommunen ihren Haushalt), bekommt jetzt eine weitere Moslem-/Negersteuer reingewürgt.",,,,,,,,,,,
3148,1,"Weshalb für Deutsche der Wohnungsmarkt leergefegt ist, der Haushalt in die Knie geht, das Land zubetoniert wird, die Sicherheit im Orkus und die Zukunft ein islamisch-arabischer Slum wird.",,,,,,,,,,,
3149,0,"Öffentliche Sicherheit? Tut mir leid, gibt es nicht mehr. – DEUTSCHLAND? TUT MIR LEID, SIND ASYLANTEN DRIN",,,,,,,,,,,,
3150,1,"Dadurch sie in ganz Deutschland verteilt werden fällt es nicht direkt so auf , aber jeder muss doch merken das die Stätte langsam schwarz werden ….",,,,,,,,,,,,,
3151,0,"Wenn dann Bürgerkriege dank der unterschiedlichen Religionen kommen , wird es Blutbäder geben , die sich keiner im Traum vorstellen kann .",,,,,,,,,,,,
3152,0,"jetzt werden die noch blöder, klasse.  „In Trier steht Deutschlands erster Cannabis-Automat“",,,,,,,,,,,,,
3153,1,"Cool, bei mir wären die Flüchtlinge ALLE bis zur Ausreise in der Ausbildung. Als Fachkraft für Stromerzeugung. Oben laufen die Flüchtlinge im Kreis und unten der Dynamo zur Stromerzeugung.",,,,,,,,,,,,,
3154,1,Bitteschön dann nicht mit so einem Firlefanz wie Menschenrechten kommen. Ich scheisse auf Menschen speziell Religionsfaschisten sowie deren Rechte. Eine Hummel ist mir lieber als 3 Milliarden Menschen.,,,,,,,,,,,,,,
3155,1,Alle Millionen  illegalen  Merkel-Syrer können zurück.. Ohne Ausnahmen..  Es gibt keinen Grund mehr für eine illegale Familienzusammenführung in Deutschland.. . Sofort ALLE Syrer zurück..,,,,,,,,,,,,,,
3156,1,"Wegen angeblicher Wahlkampfunterstüzung aus der Schweiz, wird auf die AfD Opposition eine Hexenjagd verübt.",,,,,,,,,,,,,
3157,0,Greta dürfte sich inzwischen im Verdauungstrakt eines Flüchtlings befinden.,,,,,,,,,,,,,,
3158,1,"Na ja, wenn ich Polizist wäre, und diese Schl… meine Kollegin, dann würde ich schon einen Weg finden, wie sie bei einem heißen Einsatz leider einen schweren Unfall im Dienst erleiden würde. Die hätte kein leichtes Leben mehr.",,,,,,,,,,
3159,1,"Paßt genau zu dieser Faschingstruppe! Alles andere hätte mich gewundert. Grundsätzlich heißt es, dümmer geht immer, aber in diesem Fall habe ich echte Zweifel!",,,,,,,,,,,,
3160,1,"Frauen sind als Polizisten ungeeignet, wegen des Mutterkomplexes.  Speziell bei so Ölaugen Mufls.",,,,,,,,,,,,,
3161,0,"Ölaugen-Mufls aus shithole countries wissen genau, das sie hier nur mit Samthandschuhen angefasst werden und ihnen genug linksgrüne Dreckschweine zu Diensten sind, wenn es Probleme gibt.",,,,,,,,,,,,
3163,1,"Frauen gehören nicht in die Vollzugspolizei, nie und unter keinen Umständen. Kripo Ok, aber nicht an die Front. Das ist eine entsetzliche Entartung.",,,,,,,,,,,,
3164,1,"Es ist ja für feige Richter leichter, Deutsche zu verurteilen als gemeingefährliche Kuffnucken! Vor denen hat man ja Heidenangst in der Amtsstube: Die wissen ja, wo „deren Haus wohnt.“",,,,,,,,,,,,
3165,0,"Es ist ja für feige Richter leichter, Deutsche zu verurteilen als gemeingefährliche Kuffnucken!",,,,,,,,,,,,,
3166,1,Ich bekomme Brechreiz wenn ich an die Polizistin denke,,,,,,,,,,,,,,
3167,1,Das ist mit ein Grund das diese Polizeibarbies lieber Kinderwagen schieben sollten statt im Polizeiauto sich vor Autofahrern aufzuplustern die 2 km/H zu schnell fahren. >Für mehr als zur Pommesbude zu fahren um für alle das Essen zu holen taugen die sowieso nix.,,,,,,,,,,,,,,
3168,1,"Und wenn ein Muselacke seine Fingerabdrücke nicht geben will , kein Problem dann kriegen seine Finger eben die Abdrücke von der Tür.",,,,,,,,,,,,,
3169,0,Die Respektlosigkeit Gegenüber den Beamten steigt immer mehr und der Dienstherr sitzt es aus.,,,,,,,,,,,,,,
3170,0,"Nachdem diese Goldstücke offensichtlich nicht mehr im Land sind, bezieht sich dieser Prozess wohl ausschließlich auf die Aussagen der Tussie in Uniform.",,,,,,,,,,,,,
3172,0,ber die Goldstücke der FDJ Islam-Merkel mit Anhang Wähler werden noch viel Freude machen 😀 A,,,,,,,,,,,,,,
3174,0,Wie beim Anteil der Moslems an der Gesamtbevölkerung gilt dann auch hier: ein paar Prozent von denen terrorisieren den Polizeiapparat,,,,,,,,,,,,,,
3175,1,"Für den Hauptkommissar hätte es sich fast gelohnt, dem renitenten afghanischen Satansbraten die Flügel ganz gebrochen zu haben und wenn er seiner Schlange Kollegin mit einem Faustschlag die Nase zu Brei gehauen hätte.",,,,,,,,,,,,,
3177,1,"So eine stinkende Kollegin, die erst um Hilfe heischt, um ihrem Helfer danach das Messer in den Rücken zu stechen,  gehört direkt nach Afghanistan, dort passt sie dem Charakter nach hin! Was hat sie bei der deutschen Polizei zu suchen die listige Schlange!",,,,,,,,,,
3178,1,"Was für ein elendes Weib!Zuerst mit der Situation überfordert,dann dem Kollegen,der hilft,eins reinwürgen.Die fühlt sich bestimmt toll,weil sie Haltung gezeigt hat.Vielleicht gibts noch eine Beförderung?KollegenschweinIn. KOTZ!",,,,,,,,,,
3179,1,… bissigem  ***  +++VORSICHT: AIDS Gefahr!!,,,,,,,,,,,,,,
3180,1,Für mich….. eine miese Verräterin…. eine ganz miese…,,,,,,,,,,,,,,
3181,1,"Ja was glaubt ihr wohl, warum das Frauenwahlrecht eingeführt wurde ? Ja was glaubt ihr wohl, warum die Frauen überall in Führungspositionen gebracht werden ?  Weil Frauen leicht zu manipulieren sind und sie dann deshalb die eigenen Leute verraten.",,,,,,,,,,,,
3182,0,"Und jetzt kommt die Krönung, im Rot/Rot/Grün*innen Bundesland Berlin streicht man Briten das ALG 2.  Jedem Neger, jedem Islamisten, selbst dem Leibwächer von Osama bin im Laden zahlt man ALG 2 nur für Briten, also Europäer soll es das nicht geben.",,,,,,,,,,
3183,0,"Jedem Neger, jedem Islamisten, selbst dem Leibwächer von Osama bin im Laden zahlt man ALG 2 nur für Briten, also Europäer soll es das nicht geben.",,,,,,,,,,,
3184,0,Moslems werden hier verhätschelt und Deutsche drangsaliert. So geht es in Deutschland 2019.,,,,,,,,,,,,,,
3185,1,"Dieses Frauchen wird noch dafür sorgen, dass sie mit Kopftuch-Windel Dienst tun darf ❗ 😎 Ja, wer die religiösen Gefühle verletzt ist Rassist 😆 Habe gehört, dass manche Polizisten schon aus religiösen Gründen den Frauchen nicht die Hand geben. Vielleicht sind dies die richtigen Kollegen für Frauchen.",,,,,,,,,,,
3186,1,Was für ein elendes Weib,,,,,,,,,,,,,,
3187,0,Verraeterin merkill (KOTZ!!) versteckt sich feige hinter ihre Bodyguards—bezahlt von Steuergeldern—die sich Otto-Normalbuerger NICHT leisten koennen,,,,,,,,,,,,,,
3188,1,"mieseste Kollegenverräter, Pfui Deibel! Diese Typen sind doch nicht der Dreck unter den Fingernägeln wert. Wie tief sind die gesunken. Psychologisch bewertet kann man sagen, diese Figuren sind die absoluten Duckmäuser.",,,,,,,,,,,,
3189,0,"egal was sie in ihrem Land machen? Kindersex, Frauen schlagen,…  mir ist es nicht egal",,,,,,,,,,,,
3190,1,"Diese Polizei ist ein Haufen Zivilversager, die garnicht an das glauben was sie tun. Sie machen den Job nur wegen der eigenen finaziellen Sicherheit und lassen sich nur zu gern dazu benutzen mündige Bürger zu drangsalieren. Bei richtigen Verbrechern gucken die mehr weg als hin, da könnte man ja Falten in die Uniform bekommen.",,,,,,,,,,,,
3191,1,"„Was für ein elendes Weib“  Wäre ich mit so Einer verheiratet, wäre dieses Vorkommnis für mich der Grund zur Trennung. Wüßte ich, bei welcher Gelegenheit sie mich ans Messer liefern würde?",,,,,,,,,,,,
3192,0,Eine Nestbeschmutzerin!,,,,,,,,,,,,,,
3193,1,"mieses elendes denuziantenpack! ich hoffe, die werden richtig bezahlen für ihren verrat! eine frau als polizistin ist eh abartig!",,,,,,,,,,,,,
3194,1,Die Polizei wird verheizt. Die Polizei ist massiv unterbesetzt. Millionen Überstunden. Die Babyboomers kommen jetzt in Pension. Der Nachwuchs ist nur Schrott. Das wird noch lustig.,,,,,,,,,,,,,,
3195,1,Massen an PKK Kurden in Frankfurt! Armes Deutschland.,,,,,,,,,,,,,,
3196,0,"Verjagt das Dreckspack aus Berlin, aus den Landtagen, aus den Rathäusern !",,,,,,,,,,,,
3197,1,Auch aus gutmenschlicher Perspektive argumtiert dieser CDU-Funktionär verlogen und selbstgerecht.,,,,,,,,,,,,,,
3198,1,"Wenn diese Arschlöcher unbedingt etwas für die Kinder in Syrien tun wollen, dann sollten sie Politiker werden – in Syrien.",,,,,,,,,,,,,
3199,1,Diese Kleptokraten gehören abgeurteilt entweder mit oder auch ohne vorherige Abwahl.,,,,,,,,,,,,,,
3200,1,"Die CDU ist zu einer Deutschland destruiernden Partei verkommen, ganz im Sinne ihrer „Führerin Merkel“.",,,,,,,,,,,,,
3201,1,"Nur sollten erst die Probleme im Königreich Merkel gelöst werden, da gibt es Gespräches und Handlungs bedarf da sind „25 Stunden“ am Tag zuwenig. Mehr Lösung Ansätze, statt endlose Stuhlkreise.",,,,,,,,,,,,
3202,0,"Ja, diesen armen MUFLS geht es furchtbar schlecht. Das erkennt man bereits an ihren Handys und ihren Klamotten.",,,,,,,,,,,,,
3203,0,Frau Katie Holmes – aka Eheweib des Schaustellers Tom Crusoe – malt in einem griechen-Illegalenlager verschleiert (?) ein rotes Herz auf eine Tapete,,,,,,,,,,,,,,
3204,0,"frau kruse malt selbst !!! ob sie den elends-streifen aber wirklich gratis produziert oder ob ein soros, unesco, eu-org „projekt“ fuer die $$$ finanzierung der arbeit sorgt …",,,,,,,,,,,,
3205,1,"Die Quittung wird die Regierung in Form von FREMDENHASS bekommen!  Hätte man die FREMDEN als das behandelt was sie sind: NÄMLICH FREMDE Und die Fremden müssten sich in einer separaten Warteschlange für FREMDE anstellen (so wie in den USA schon bei der Passkontrolle)  wenn es um die Wohnungen oder um alles andere geht, die FREMDEN bekämen die HÄLFTE von dem KINDERGELD, das die Deutschen bekommen, dann wäre der Fremdenhass niemals so ausgeartet!  Aber ein Herr Maas stellt sich noch hin und trötet: KEINER HAT EINEN NACHTEIL!",,,,,,,,,,,
3206,0,Die STRAFFREIHEIT für FREMDE KRIMINELLE macht den HASS noch größer!,,,,,,,,,,,,,,
3207,0,"Dankeschön Frau Merkel dass meine Heimatstadt ein Drecksloch geworden ist, dass mein Heimatland gegen die Wand gefahren wird. Haben Sie klasse gemacht. Sie…….selbstzensiert……",,,,,,,,,,,,,
3208,0,Ich finde die Reden der Afd im Bundestag auch toll.,,,,,,,,,,,,,,
3209,0,Gibt auch ein anderes Kongo. Meine aber das Eboladrecksloch DRC. Die können sich doch gar keine Menschenschlepper leisten.,,,,,,,,,,,,,,
3210,0,Also wer nach Merkelland kommen will muss schon 1000 bis 5000 Dollar dafür zahlen.,,,,,,,,,,,,,,
3211,1,Also auch gutmenschlich ist da Knick in der merkelschen Flüchtlingspropaganda drin.,,,,,,,,,,,,,,
3212,0,"Ich denke, dieser C*DU-Bratze ahnt nicht mal, wie dieses Nichtargument (Syrerkinder/Krieg) bei den eigenen deutschen Steuerzahlern/Wählern ankommt. Es geht immer nur noch um die anderen, nie um die eigenen.",,,,,,,,,,,
3213,0,"Denn, was haben die Looser der Altparteien denn seither geschafft? Nichts.",,,,,,,,,,,,,
3214,0,"Es bleibt nur zu hoffen, dass die Altparteien der Ausländer mit der Kanzlerin (darstellerin) der Ausländer und dem BundesUHU der Ausländer bei den Wahlen 2019 eine echte Schlappe einfangen und es nicht nur bei einer neuen Ohrfeige bleibt.",,,,,,,,,,,,,
3215,0,Nach DE  tendieren vor allem englischsprachige Neger.,,,,,,,,,,,,,,
3216,0,"Was hat denn die CDU die letzten 55 Jahre für Deutsche/Deutschland getan?  Einen Scheißdreck hat sie getan, Deutschen und Deutschland nur Schaden zugefügt!",,,,,,,,,,,,,
3217,1,"ach den Demonstrationen am 23. März behaupten hochrangige Vertreter der CDU in#m Europaparlament, dass die Demonstranten gekauft seien. Konkret wird in der Bild-Zeitung behauptet, es seien bis zu 450 € Demogeld für die  Demonstranten geflossen. Eine absolute Lüge. Doch kann man die Verbreitung solcher Lügen rechtlich verbieten lassen?",,,,,,,,,,,,
3218,0,"Sie verlogener CDU-Heuchler wissen genau, dass die Merkel/die CDU am Krieg gegen Syrien/Assad Mitschuld haben.",,,,,,,,,,,,,
3219,0,"Sie verlogener CDU-Heuchler wissen genau, dass die Merkel/die CDU am Krieg gegen Syrien/Assad Mitschuld haben.  Auch wegen euch verlogenen CDUlern geht es den syrischen Kindern schlecht weil ihr den Islamterroristen in Syrien unterstützt.",,,,,,,,,,,,,
3220,1,"Schließt endlich Frieden mit Syrien und Assad ihr miesen und verlogenen CDUler, und treibt den Wiederaufbau voran damit endlich alle Syrer in Deutschland zurück in die Heimat geschickt werden können.",,,,,,,,,,,,,
3221,0,Erst mal die anderen Kinder bedenken und beschenken. Das ist das Wichtigste für Weinberg. Die eigenen Kinder können ja vor sich hindümpeln. Hat der überhaupt Kinder? Egal. Erst mal kommen syrische Kinder.,,,,,,,,,,,,,,
3222,0,"Ich glaube das nicht so … die Altparteien hatten bei der letzen BTW zusammen medienmanipulierte 87%, das stimmt. Je länger das Staatsversagen dauert, es keine sichtbaren Änderungen gibt und diese Idiotie anhält, wird auch keine Hetze durch die GEZ/MS-Medien mehr helfen.",,,,,,,,,,,
3223,0,"Besonders lohnend, wenn man Finstergestalten schickt, die außer Diebstahl und Drogenhandel nichts zustande bringen.",,,,,,,,,,,,
3224,0,"Klar sind auch Kinder aus dem Kongo bei uns. Die werden von ihren Heimatdörfern zu uns geschickt, damit unser sauer verdientes Geld dorthin überwiesen werden kann, teilweise mit Western Union und MoneyGram.",,,,,,,,,,,,
3225,0,Für alle gilt: Geld ist für angebliche Flüchtlinge unbegrenzt da. Alle anderen brauchen nichts.,,,,,,,,,,,,,,
3226,1,"Deutsche Intensivpflegebedürftige sind halt nicht schwarz und können nicht über Alltagsrassismus rappen.  Und die Angehörigen haben auch nicht die Motivation, dem ASB die Hammelbeine gehörig langzuziehen.",,,,,,,,,,,,,
3227,0,der ASB-Hannover-Chef Mohamed Abou Taam […]  Der Hildesheimer sitzt in U-Haft.  Finde den Fehler im Text.,,,,,,,,,,,,,,
3228,0,Asylbetrügende Kuffnucken kosten durchschnittlich 30.000 €/Jahr/Kopf!,,,,,,,,,,,,,,
3229,1,Das müsste Gollum eigentlich als ehemaliger Finanzminister wissen!,,,,,,,,,,,,,,
3230,0,"Zuerst die Altparteien,, dann die EU,  dann die Asylforderer, dann das Ausland, dann das Kindergeld ins Ausland, dann die Entwicklungshilfe, danach ganz lange nichts und dann kommt der Deutsche Depp.",,,,,,,
3231,0,Asylforderer,,,,,,,,,,,,,,
3232,0,"Ich sags immer gerne, das gesamte Merkelsystem ist auf dem Boden der Aslygewinnler erbaut.",,,,,,,,,,,,,
3233,0,Aslygewinnler,,,,,,,,,,,,,,
3234,1,"Ein Hoch auf die Berliner Verbrecher, allen voran das M.,die für dies alles gut gesorgt hat und ein ganzes Volk geschrottet hat,das hat sie gefafft,aber sowas von.",,,,,,,,,,
3235,0,Abschaumpolitik für ein Volk das diesen Irrsinn abnickt.,,,,,,,,,,,,,,
3236,0,"Abschaumpolitik für ein Volk das diesen Irrsinn abnickt.  Deutschlands Bevölkerung zeigt ein zweites mal,wie abstrakt manipulierbar es ist.",,,,,,,,,,,,,
3237,0,Und jetzt haben wir auch noch das neue EU-Zensur-Gesetz am Hals!,,,,,,,,,,,,,,
3238,0,"„Mohamed Abou Taam“, Chef beim Arbeiter Samariter Bund, das ich nicht lache… Gruß an seinen Clan.",,,,,,,,,,,,
3239,0,"Irgendwas muss in Hannover im Trinkwasser sein. Von keiner anderen Stadt hört man so viele Skandale in Bezug auf Flüchtlinge, Kriminalität, Genderwahn, Korruption, Bestechung und Klüngelei. Das ist doch nicht mehr normal?!",,,,,,,,,,
3240,0,"Letztens hatte der ASB bei uns im links-grün versifften Berlin Friedrichshain einen Stand aufgebaut um Spenden zu sammeln. Hab mir die Geschichte interessiert angehört, die Mappe angeschaut und dann gefragt, ob es nicht der ASB war, der AfD-MdB den Erste-Hilfe-Kurs verweigert. Mit einem süffisanten Grinsen bestätigten mir die beiden Allerbestmenschen das, woraufhin ich einfach wortlos gegangen bin.",,,,,,,,,,
3241,0,links-grün versifften Berlin Friedrichshain,,,,,,,,,,,,,,
3242,0,"Das Video von Jan Böhmermann, in dem er Staatschef Erdogan u.a. einen „Zickenficker“ nennt, ist auf diversen Videos auf Youtube zu finden. Ganz ohne Zensur. Ach nee, das lief ja unter „Satire“…",,,,,,,,,,,
3243,0,"Verwendung von Steuergeldern gibt es viele und sind somit in der Summe Enorm und stellen eine Strafttat dar. Die Steuerzahler werden schon dafür aufkommen, Selbstbedienungsladen BRD, weiter sooo !!!",,,,,,,,,,,,
3244,0,Die vielen  Verstrickungen der Politik in diese Asyl- und Umweltschutzindustrie  sind korrupt und kriminell.,,,,,,,,,,,,,,
3245,0,"Nachtrag:  Der ASB will AfD-Politikern nicht helfen, Erste Hilfe zu lernen. Eine gefährliche Entwicklung – was kommt als Nächstes? Werden AfD-ler nicht ins Krankenhaus gefahren, wenn Antifa sie blutig schlägt? Die Hyperpolitisierung der Gesellschaft macht uns kaputt!",,,,,,,,,,,,
3246,0,"Wer dem Mohamed vertraut, dem hat man das Gehirn geklaut.",,,,,,,,,,,,,
3247,0,"Wer weiß, wie viel Dreck am Stecken erst Pro Asyl hat ! huhu ? Gutmenschen sind nur so lange gut bis die Förderung läuft und es nicht auf ihre Kosten geht.",,,,,,,,,,,,,
3248,1,270	Fluechtlings(tm)-Buergschaften abgewaelzt auf Steuerzahler Gehalt/Pension von durch ANDERE verdienten Steuergelder fuer Oberhaeuptling der Gutmenschen -> merkil,,,,,,,,,,,,,,
3249,0,Wie wird man denn eigentlich Geschäftsführer beim ASB? ASB=   Asylgelder SelbstBedienung So kennt man SPD-nahe Vereine.,,,,,,,,,,,,,,
3250,0,Wie wird man denn eigentlich Geschäftsführer beim ASB? ASB=   Asylgelder SelbstBedienung So kennt man SPD-nahe Vereine. Unser „Rechtsstaat“ wird jetzt sicher lückenlos aufklären (nicht).,,,,,,,,,,,,,,
3251,0,"Da weiß man gleich, wo die Prioritäten bei der SPD liegen. Nein, nicht beim kleinen Mann oder Arbeiter, sondern bei Kampf gegen Räääächts. Glückwunsch.",,,,,,,,,,,
3252,1,Der gute alte afrikanische „Wash-Wash-Trick“. Lange nichts mehr von dem gehört. Da issa ja wieder.,,,,,,,,,,,,,,
3253,0,Kuffnucken-Kita in Mainz geschlossen.,,,,,,,,,,,,,,
3254,0,"Nu ja, das Deutsche Vaterland hat viele Jahre stagniert in Sachen Fortschritt… Nun geht es aber schon lange zielstrebig in die Richtung eines Shitholes… Burkina Faso, Uganda oder so.",,,,,,,,,,,,
3255,0,"Nun geht es aber schon lange zielstrebig in die Richtung eines Shitholes… Burkina Faso, Uganda oder so. Die Infrastruktur ist bereits da angekommen… Nixx Breitband, nixx gute Brücken und Straßen nixx sichere Stromversorgung, nixx sinnvolle Bildung, alles religiös maßgeschneidert…",,,,,,,,,,
3256,0,Niemand hat so viel Genderforschung und Klimaretter. Das ist doch genug Fortschritt.,,,,,,,,,,,,,,
3257,0,Das ist ja fürchterlich! Heute dachte ich noch an so einem schönen Frühlingstag wird doch nicht etwa jemand auf die Idee kommen einen anderen Menschen zu töten!,,,,,,,,,,,,,,
3258,1,"Es ist nicht fair von einem Einzelfall auf alle Neger aus ?? , wo war er her, der Arme, zu schließen. Das hat nun wirklich nix mit Islamm zu tun, wenn man dabei nicht was mit Islamm sagt. Nun ist aber aber mal gut. Auch Neger wollen in diesem Staat gut und gerne ,friedlich leben.  So! Verstanden ??",,,,,,,,,
3259,1,"Schwarzafrikaner (ob Animist, christlicher Sektierer oder sonstig religiös Verwirrter) ist schon schlimm genug. Aber Schwarzafrikaner UND Moslem ist das Rezept für Mord und Totschlag.",,,,,,,,,,,,,
3260,0,"weil ja im ehemaligen Deutsch-land der Islam so hofiert wird, für entsprechende Interessenten eine mohammedanische Kopftuchausstellung in Frankfurt",,,,,,,,,,,,,
3261,0,"War das nun erwünschte schwarzafrikanische Folklore oder ein verachtenswerter Alltagsrassismus gegen Fremde, in dem Fall Inder?  Auf jeden Fall wird dieser freundliche Messer Acrobat von einem großen Aufgebot an Psychologen, Psychiatern und Ärzten für den Rest des Lebens auf meine und von allen Nettosteuerzahlern gerne getragenen Kosten betreut werden.",,,,,,,,,,,,
